round,time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2,2023-05-12 08:00:00+09:00,100,14.25,71,1018,1.83,108,0,0,7.22222,16.0934,1,86.9391,28.3166
2,2023-05-12 09:00:00+09:00,100,15.02,65,1018,2.09,135,0,0,7.22222,16.0934,2,95.7096,40.6308
2,2023-05-12 10:00:00+09:00,100,15.67,61,1018,1.95,156,0,0,7.22222,16.0934,3,106.845,52.7157
2,2023-05-12 11:00:00+09:00,100,16.32,59,1018,1.42,192,0,0,7.77778,16.0934,3,124.016,63.8807
2,2023-05-12 12:00:00+09:00,100,16.8,58,1018,2.54,244,0,0,7.77778,16.0934,4,156.128,71.9794
2,2023-05-12 13:00:00+09:00,100,16.63,62,1018,3.62,240,0,0,8.88889,16.0934,3,203.503,72.0329
2,2023-05-12 14:00:00+09:00,100,16.32,68,1018,4.5,224,0,0,9.44444,16.0934,2,235.836,63.9926
2,2023-05-12 15:00:00+09:00,100,16.48,72,1017,4.87,212,0,0,10,16.0934,2,253.111,52.8492
2,2023-05-12 16:00:00+09:00,54,16.56,74,1016,4.55,213,0,0,10.5556,16.0934,1,264.29,40.7765
2,2023-05-12 17:00:00+09:00,71,16.26,75,1016,4.6,224,0,0,11.1111,16.0934,1,273.082,28.473
2,2023-05-12 18:00:00+09:00,76,15.46,81,1016,5.17,225,0,0,11.1111,16.0934,0,281.051,16.2591
2,2023-05-12 19:00:00+09:00,82,14.82,85,1016,4.23,220,0,0,11.6667,16.0934,0,289.061,4.37252
2,2023-05-12 20:00:00+09:00,86,14.49,87,1017,2.92,210,0,0,12.2222,11.2654,0,297.764,-6.92599
2,2023-05-12 21:00:00+09:00,88,14.38,88,1017,2.38,185,0,0,12.2222,11.2654,0,307.792,-17.2825
2,2023-05-12 22:00:00+09:00,100,14.36,88,1018,2.15,183,0,0,12.2222,9.65606,0,319.794,-26.1816
2,2023-05-12 23:00:00+09:00,100,14.41,87,1017,2.21,185,0,0,12.2222,9.65606,0,334.264,-32.8994
2,2023-05-13 00:00:00+09:00,100,14.3,86,1017,2.26,191,0,0,11.6667,9.65606,0,351.04,-36.5825
2,2023-05-13 01:00:00+09:00,100,14.02,84,1017,2.45,195,0,0,12.2222,9.65606,0,8.8087,-36.5883
2,2023-05-13 02:00:00+09:00,100,13.8,86,1016,2.4,192,0,0,12.2222,9.65606,0,25.5885,-32.9157
2,2023-05-13 03:00:00+09:00,100,13.62,87,1016,2.34,184,0,0,12.2222,9.65606,0,40.061,-26.2057
2,2023-05-13 04:00:00+09:00,100,13.58,88,1016,2.38,171,0,0,12.2222,11.2654,0,52.0625,-17.3117
2,2023-05-13 05:00:00+09:00,100,13.39,89,1015,2.19,154,0,0,11.6667,11.2654,0,62.0844,-6.95802
2,2023-05-13 06:00:00+09:00,100,13.42,89,1015,1.84,126,0,0,11.6667,16.0934,0,70.7743,4.33981
2,2023-05-13 07:00:00+09:00,100,13.66,87,1015,2.29,102,0,0,11.6667,16.0934,1,78.7616,16.2282
2,2023-05-13 08:00:00+09:00,96,14.1,85,1015,2.34,84,0,0,12.2222,16.0934,1,86.6944,28.4474
2,2023-05-13 09:00:00+09:00,83,14.72,82,1015,2.24,77,0,0,12.2222,16.0934,5,95.4268,40.7625
2,2023-05-13 10:00:00+09:00,12,15.47,80,1015,1.41,60,0,0,12.2222,16.0934,3,106.504,52.8599
2,2023-05-13 11:00:00+09:00,12,16.02,77,1014,0.43,322,0,0,12.2222,16.0934,4,123.611,64.0582
2,2023-05-13 12:00:00+09:00,13,16.45,74,1014,1.95,278,0,0,12.2222,16.0934,5,155.852,72.2157
2,2023-05-13 13:00:00+09:00,20,16.35,75,1013,3.4,299,0,0,12.2222,16.0934,10,203.798,72.2668
2,2023-05-13 14:00:00+09:00,26,16.05,77,1013,3.78,306,0,0,12.2222,16.0934,7,236.253,64.1646
2,2023-05-13 15:00:00+09:00,31,16.27,76,1012,3.03,312,0,0,12.2222,16.0934,5,253.458,52.9865
2,2023-05-13 16:00:00+09:00,12,16.26,76,1012,3.54,301,0,0,12.2222,16.0934,3,264.577,40.9009
2,2023-05-13 17:00:00+09:00,7,15.97,76,1012,3.56,293,0,0,11.1111,16.0934,2,273.33,28.5961
2,2023-05-13 18:00:00+09:00,8,15.47,78,1012,3.91,294,0,0,11.1111,16.0934,1,281.274,16.3885
2,2023-05-13 19:00:00+09:00,11,15,80,1012,2.49,293,0,0,11.1111,16.0934,0,289.268,4.51379
2,2023-05-13 20:00:00+09:00,12,14.47,82,1012,1.56,279,0,0,11.6667,16.0934,0,297.958,-6.76771
2,2023-05-13 21:00:00+09:00,12,14.18,83,1012,1.12,295,0,0,11.6667,16.0934,0,307.973,-17.1026
2,2023-05-13 22:00:00+09:00,4,13.93,84,1013,0.48,301,0,0,11.1111,16.0934,0,319.952,-25.9766
2,2023-05-13 23:00:00+09:00,3,13.76,84,1012,0.82,57,0,0,11.1111,16.0934,0,334.378,-32.6699
2,2023-05-14 00:00:00+09:00,2,13.72,84,1012,1.22,90,0,0,11.1111,16.0934,0,351.085,-36.3367
2,2023-05-14 01:00:00+09:00,0,13.82,81,1012,0.63,34,0,0,11.1111,16.0934,0,8.77104,-36.342
2,2023-05-14 02:00:00+09:00,1,13.63,81,1011,0.87,86,0,0,10.5556,11.2654,0,25.4811,-32.6847
2,2023-05-14 03:00:00+09:00,1,13.59,80,1011,1.24,71,0,0,10.5556,11.2654,0,39.9097,-25.9984
2,2023-05-14 04:00:00+09:00,1,13.52,81,1011,0.59,59,0,0,10.5556,11.2654,0,51.8875,-17.1291
2,2023-05-14 05:00:00+09:00,1,13.45,80,1011,1.31,44,0,0,10.5556,11.2654,0,61.8954,-6.79681
2,2023-05-14 06:00:00+09:00,1,13.5,78,1011,1.75,57,0,0,10.5556,9.65606,0,70.573,4.48407
2,2023-05-14 07:00:00+09:00,1,13.94,76,1011,1.77,70,0,0,11.1111,16.0934,1,78.5443,16.3604
2,2023-05-14 08:00:00+09:00,1,14.59,74,1011,1.46,93,0,0,11.1111,16.0934,1,86.4529,28.5731
2,2023-05-14 09:00:00+09:00,2,15.31,72,1011,1.13,131,0,0,11.6667,16.0934,2,95.1471,40.889
2,2023-05-14 10:00:00+09:00,9,15.86,70,1011,0.87,227,0,0,11.6667,16.0934,3,106.166,52.9983
2,2023-05-14 11:00:00+09:00,9,16.28,68,1011,1.64,247,0,0,11.6667,16.0934,8,123.205,64.2294
2,2023-05-14 12:00:00+09:00,6,16.88,65,1011,2.79,243,0,0,11.6667,16.0934,9,155.568,72.4459
2,2023-05-14 13:00:00+09:00,4,17.25,66,1010,3.48,256,0,0,11.6667,16.0934,8,204.088,72.4963
2,2023-05-14 14:00:00+09:00,4,17.3,68,1010,3.22,255,0,0,11.6667,16.0934,6,236.663,64.3336
2,2023-05-14 15:00:00+09:00,3,17.36,69,1009,2.96,250,0,0,12.2222,16.0934,4,253.798,53.122
2,2023-05-14 16:00:00+09:00,0,17.4,70,1009,3.23,244,0,0,12.2222,16.0934,3,264.857,41.024
2,2023-05-14 17:00:00+09:00,0,17.39,72,1009,3.39,232,0,0,12.2222,16.0934,1,273.571,28.7183
2,2023-05-14 18:00:00+09:00,0,17.25,74,1009,3.37,213,0,0,12.2222,16.0934,1,281.491,16.5169
2,2023-05-14 19:00:00+09:00,0,16.5,79,1009,3.24,204,0,0,12.7778,16.0934,0,289.468,4.65395
2,2023-05-14 20:00:00+09:00,0,15.85,82,1009,3.03,181,0,0,12.7778,16.0934,0,298.147,-6.61088
2,2023-05-14 21:00:00+09:00,0,15.45,84,1009,2.87,182,0,0,12.7778,16.0934,0,308.147,-16.9246
2,2023-05-14 22:00:00+09:00,3,15.33,84,1009,3.02,171,0,0,12.7778,11.2654,0,320.103,-25.7744
2,2023-05-14 23:00:00+09:00,52,15.19,83,1009,2.94,156,0,0,12.7778,11.2654,0,334.486,-32.4442
2,2023-05-15 00:00:00+09:00,68,14.95,83,1009,2.57,164,0,0,12.7778,11.2654,0,351.126,-36.0957
2,2023-05-15 01:00:00+09:00,34,14.56,75,1010,1.71,179,0,0,11.6667,1.62544,0,8.73158,-36.101
2,2023-05-15 02:00:00+09:00,28,14.39,77,1010,1.27,198,0,0,11.6667,1.62544,0,25.374,-32.4592
2,2023-05-15 03:00:00+09:00,33,14.44,76,1010,1.28,104,0,0,11.1111,1.62544,0,39.76,-25.7966
2,2023-05-15 04:00:00+09:00,87,14.47,75,1009,2.33,100,0,0,11.1111,1.62544,0,51.7147,-16.9517
2,2023-05-15 05:00:00+09:00,91,14.22,75,1009,2.6,102,0,0,11.1111,1.62544,0,61.709,-6.64065
2,2023-05-15 06:00:00+09:00,61,13.99,76,1009,3.31,110,0,0,11.6667,1.62544,1,70.3746,4.62339
2,2023-05-15 07:00:00+09:00,53,14.47,76,1009,3.77,117,0,0,12.2222,1.62544,2,78.33,16.4877
2,2023-05-15 08:00:00+09:00,61,15.33,75,1009,2.37,133,0,0,12.7778,1.62544,3,86.2145,28.6939
2,2023-05-15 09:00:00+09:00,51,16.24,73,1010,2.19,149,0,0,13.3333,1.62544,5,94.8708,41.0102
2,2023-05-15 10:00:00+09:00,0,17.18,71,1010,3.67,179,0,0,13.3333,1.62544,7,105.831,53.131
2,2023-05-15 11:00:00+09:00,0,17.81,71,1010,3.95,201,0,0,13.8889,1.62544,10,122.8,64.3942
2,2023-05-15 12:00:00+09:00,0,17.93,72,1010,4.45,215,0,0,13.8889,1.62544,11,155.276,72.6701
2,2023-05-15 13:00:00+09:00,0,17.97,72,1010,5,213,0,0,13.3333,1.62544,10,204.371,72.7213
2,2023-05-15 14:00:00+09:00,0,17.9,72,1010,3.71,211,0,0,13.3333,1.62544,7,237.066,64.4995
2,2023-05-15 15:00:00+09:00,0,17.9,72,1009,5.43,205,0,0,13.3333,1.62544,5,254.131,53.2555
2,2023-05-15 16:00:00+09:00,0,18.11,70,1009,4.96,210,0,0,13.3333,1.62544,3,265.131,41.1457
2,2023-05-15 17:00:00+09:00,0,18.06,71,1009,4.92,205,0,0,13.3333,1.62544,2,273.807,28.8394
2,2023-05-15 18:00:00+09:00,0,17.87,73,1009,4.63,200,0,0,13.3333,1.62544,1,281.703,16.6443
2,2023-05-15 19:00:00+09:00,0,17.44,75,1010,4.73,194,0,0,13.8889,1.62544,0,289.664,4.79296
2,2023-05-15 20:00:00+09:00,0,16.89,77,1010,4.32,181,0,0,14.4444,1.62544,0,298.33,-6.45557
2,2023-05-15 21:00:00+09:00,0,16.48,77,1011,3.58,162,0,0,14.4444,1.62544,0,308.316,-16.7488
2,2023-05-15 22:00:00+09:00,0,16.17,78,1012,3.63,144,0,0,14.4444,1.62544,0,320.248,-25.5751
2,2023-05-15 23:00:00+09:00,0,15.9,77,1011,3.82,136,0,0,14.4444,1.62544,0,334.589,-32.2225
2,2023-05-16 00:00:00+09:00,0,15.66,78,1011,3.23,134,0,0,14.4444,1.62544,0,351.163,-35.8595
2,2023-05-16 01:00:00+09:00,0,15.69,83,1011,3.31,146,0,0,13.8889,1.62544,0,8.69037,-35.8655
2,2023-05-16 02:00:00+09:00,0,15.57,84,1011,3.1,137,0,0,13.3333,1.62544,0,25.2672,-32.2394
2,2023-05-16 03:00:00+09:00,0,15.51,85,1011,3.27,132,0,0,13.3333,1.62544,0,39.6119,-25.6003
2,2023-05-16 04:00:00+09:00,0,15.51,85,1011,3.61,123,0,0,13.3333,1.62544,0,51.5443,-16.7795
2,2023-05-16 05:00:00+09:00,0,15.48,85,1011,3.64,127,0,0,13.3333,1.62544,0,61.5253,-6.48959
2,2023-05-16 06:00:00+09:00,0,15.49,86,1012,3.75,135,0,0,13.3333,1.62544,1,70.179,4.75773
2,2023-05-16 07:00:00+09:00,0,16.04,84,1012,3.73,143,0,0,12.7778,1.62544,2,78.1189,16.6101
2,2023-05-16 08:00:00+09:00,0,17.02,81,1013,3.77,147,0,0,13.3333,1.62544,3,85.9795,28.8096
2,2023-05-16 09:00:00+09:00,0,18.02,77,1013,4,161,0,0,13.3333,1.62544,5,94.598,41.126
2,2023-05-16 10:00:00+09:00,2,18.67,74,1013,4.77,183,0,0,12.7778,1.62544,7,105.499,53.258
2,2023-05-16 11:00:00+09:00,6,18.54,74,1013,5.29,195,0,0,12.2222,1.62544,10,122.395,64.5526
2,2023-05-16 12:00:00+09:00,4,18.74,73,1013,5.51,200,0,0,12.2222,1.62544,11,154.975,72.8881
2,2023-05-16 13:00:00+09:00,3,18.71,73,1013,5.64,202,0,0,12.2222,1.62544,10,204.648,72.9419
2,2023-05-16 14:00:00+09:00,2,18.65,73,1012,5.6,204,0,0,12.2222,1.62544,7,237.46,64.6624
2,2023-05-16 15:00:00+09:00,2,18.78,73,1012,5.67,207,0,0,12.2222,1.62544,5,254.456,53.3872
2,2023-05-16 16:00:00+09:00,1,18.83,74,1013,5.61,208,0,0,12.7778,1.62544,3,265.399,41.2662
2,2023-05-16 17:00:00+09:00,1,18.53,76,1013,5.14,206,0,0,13.3333,1.62544,2,274.037,28.9595
2,2023-05-16 18:00:00+09:00,1,18.17,79,1013,5.03,198,0,0,13.8889,1.62544,1,281.908,16.7706
2,2023-05-16 19:00:00+09:00,1,17.51,83,1013,4.55,188,0,0,13.8889,1.62544,0,289.853,4.93074
2,2023-05-16 20:00:00+09:00,1,17.09,84,1013,4.21,174,0,0,14.4444,1.62544,0,298.507,-6.30187
2,2023-05-16 21:00:00+09:00,2,16.81,85,1014,4.14,165,0,0,15,1.62544,0,308.479,-16.5751
2,2023-05-16 22:00:00+09:00,22,16.51,87,1014,4.31,154,0,0,15,1.62544,0,320.388,-25.3789
2,2023-05-16 23:00:00+09:00,49,16.33,88,1015,3.96,150,0,0,15,1.62544,0,334.687,-32.0047
2,2023-05-17 00:00:00+09:00,66,16.21,88,1015,3.03,130,0,0,14.4444,1.62544,0,351.195,-35.6283
2,2023-05-17 01:00:00+09:00,55,15.99,87,1015,3.08,121,0,0,14.4444,1.62544,0,8.64748,-35.6356
2,2023-05-17 02:00:00+09:00,63,16.06,86,1015,3.4,123,0,0,14.4444,1.62544,0,25.1607,-32.0253
2,2023-05-17 03:00:00+09:00,68,16,85,1015,3.88,122,0,0,13.8889,1.62544,0,39.4654,-25.4096
2,2023-05-17 04:00:00+09:00,100,15.99,84,1014,3.96,122,0,0,13.3333,1.62544,0,51.3762,-16.6127
2,2023-05-17 05:00:00+09:00,100,15.89,83,1014,3.49,134,0,0,13.3333,1.62544,0,61.3442,-6.34364
2,2023-05-17 06:00:00+09:00,100,16.02,80,1015,3.6,125,0,0,12.7778,1.62544,0,69.9864,4.88709
2,2023-05-17 07:00:00+09:00,100,16.54,78,1015,3.05,129,0,0,12.7778,1.62544,1,77.911,16.7275
2,2023-05-17 08:00:00+09:00,100,17.59,72,1015,3.65,152,0,0,12.7778,1.62544,2,85.748,28.9202
2,2023-05-17 09:00:00+09:00,100,18.62,68,1015,4.69,166,0,0,12.7778,1.62544,2,94.3289,41.2366
2,2023-05-17 10:00:00+09:00,100,19.4,66,1015,5.48,181,0,0,12.7778,1.62544,4,105.171,53.3791
2,2023-05-17 11:00:00+09:00,98,19.38,69,1015,5.34,195,0,0,12.7778,1.62544,5,121.991,64.7046
2,2023-05-17 12:00:00+09:00,98,19.25,69,1014,5.1,196,0,0,12.7778,1.62544,6,154.667,73.0998
2,2023-05-17 13:00:00+09:00,99,19.91,65,1014,6.02,212,0,0,13.3333,1.62544,5,204.918,73.1579
2,2023-05-17 14:00:00+09:00,99,20.22,65,1014,5.99,215,0,0,13.8889,1.62544,4,237.846,64.8223
2,2023-05-17 15:00:00+09:00,99,19.89,68,1013,6.69,217,0,0,13.8889,1.62544,2,254.774,53.5169
2,2023-05-17 16:00:00+09:00,100,19.3,73,1013,5.99,212,0,0,14.4444,1.62544,2,265.659,41.3854
2,2023-05-17 17:00:00+09:00,100,18.88,77,1013,5.6,208,0,0,15,1.62544,1,274.261,29.0784
2,2023-05-17 18:00:00+09:00,100,18.5,81,1013,4.46,199,0,0,15.5556,1.62544,0,282.108,16.8959
2,2023-05-17 19:00:00+09:00,87,18.01,84,1013,3.57,193,0,0,15.5556,1.62544,0,290.037,5.06721
2,2023-05-17 20:00:00+09:00,90,17.49,87,1014,2.85,171,0,0,16.1111,1.62544,0,298.678,-6.14986
2,2023-05-17 21:00:00+09:00,91,17.05,89,1015,1.54,152,0,0,16.1111,1.62544,0,308.636,-16.4037
2,2023-05-17 22:00:00+09:00,100,16.97,90,1015,1.89,104,0,0,16.1111,1.62544,0,320.521,-25.1857
2,2023-05-17 23:00:00+09:00,100,16.93,92,1014,3.12,101,0,0,16.1111,1.62544,0,334.779,-31.791
2,2023-05-18 00:00:00+09:00,100,16.49,95,1014,3.13,109,0,0,16.1111,1.62544,0,351.225,-35.4021
2,2023-05-18 01:00:00+09:00,100,16.52,96,1013,3.24,109,0,0,17.2222,1.62544,0,8.60297,-35.4113
2,2023-05-18 02:00:00+09:00,100,16.34,97,1012,3.9,116,0,0,17.2222,1.62544,0,25.0547,-31.817
2,2023-05-18 03:00:00+09:00,100,16.27,96,1012,3.7,134,0,0,17.2222,1.62544,0,39.3206,-25.2244
2,2023-05-18 04:00:00+09:00,100,16.69,92,1011,4.57,121,0,0,16.6667,1.62544,0,51.2104,-16.4512
2,2023-05-18 05:00:00+09:00,100,16.94,86,1011,5.75,142,0,0,16.1111,1.62544,0,61.166,-6.20284
2,2023-05-18 06:00:00+09:00,100,15.74,88,1012,4.03,160,0.23,0,15.5556,1.62544,0,69.7969,5.01143
2,2023-05-18 07:00:00+09:00,100,15.21,91,1012,2.64,97,0.53,0,15.5556,1.62544,1,77.7064,16.84
2,2023-05-18 08:00:00+09:00,100,15.57,87,1011,5.74,102,0.16,0,15,1.62544,1,85.5201,29.0258
2,2023-05-18 09:00:00+09:00,100,15.93,76,1011,8.2,102,0.13,0,14.4444,1.62544,1,94.0636,41.3419
2,2023-05-18 10:00:00+09:00,100,15.48,79,1011,6.1,94,0.14,0,15,1.62544,2,104.847,53.4946
2,2023-05-18 11:00:00+09:00,100,15.12,86,1011,5.21,70,0.43,0,15,1.62544,2,121.589,64.8502
2,2023-05-18 12:00:00+09:00,100,15.05,89,1010,6.33,77,0.89,0,15.5556,1.62544,3,154.351,73.3052
2,2023-05-18 13:00:00+09:00,100,14.95,90,1010,6.9,74,0.58,0,15.5556,1.62544,2,205.18,73.3693
2,2023-05-18 14:00:00+09:00,100,15.2,89,1009,7.79,77,0.13,0,15.5556,1.62544,2,238.224,64.9791
2,2023-05-18 15:00:00+09:00,100,15.45,88,1008,6.99,76,0,0,15.5556,1.62544,1,255.084,53.6448
2,2023-05-18 16:00:00+09:00,100,15.54,87,1008,6.74,69,0,0,15.5556,1.62544,1,265.913,41.5032
2,2023-05-18 17:00:00+09:00,100,15.58,87,1008,7.05,66,0,0,15.5556,1.62544,1,274.478,29.1963
2,2023-05-18 18:00:00+09:00,100,15.72,86,1007,7.05,70,0,0,15.5556,1.62544,0,282.302,17.02
2,2023-05-18 19:00:00+09:00,98,15.74,86,1007,6.13,58,0,0,15.5556,1.62544,0,290.216,5.2023
2,2023-05-18 20:00:00+09:00,99,15.67,86,1008,5.63,33,0,0,15.5556,1.62544,0,298.844,-5.99964
2,2023-05-18 21:00:00+09:00,99,15.49,86,1008,5.56,19,0,0,15.5556,1.62544,0,308.787,-16.2348
2,2023-05-18 22:00:00+09:00,100,15.3,87,1008,4.55,23,0,0,15,1.62544,0,320.649,-24.9958
2,2023-05-18 23:00:00+09:00,100,15.2,88,1008,4.19,21,0,0,15,1.62544,0,334.867,-31.5816
2,2023-05-19 00:00:00+09:00,100,15.28,88,1008,4.53,11,0,0,15,1.62544,0,351.25,-35.1811
2,2023-05-19 01:00:00+09:00,100,15.46,91,1007,3.91,34,0,0,15,1.62544,0,8.5569,-35.1928
2,2023-05-19 02:00:00+09:00,95,15.35,92,1007,2.76,26,0,0,15,1.62544,0,24.949,-31.6144
2,2023-05-19 03:00:00+09:00,91,15.27,92,1008,2.22,24,0,0,15,1.62544,0,39.1776,-25.0449
2,2023-05-19 04:00:00+09:00,97,15.41,91,1007,2.18,41,0,0,14.4444,1.62544,0,51.0472,-16.2951
2,2023-05-19 05:00:00+09:00,87,15.26,91,1007,2.04,20,0,0,14.4444,1.62544,0,60.9907,-6.0672
2,2023-05-19 06:00:00+09:00,78,15.13,92,1008,1.5,21,0,0,14.4444,1.62544,1,69.6105,5.13077
2,2023-05-19 07:00:00+09:00,73,15.47,91,1008,1.18,54,0,0,15,1.62544,2,77.5053,16.9475
2,2023-05-19 08:00:00+09:00,63,15.93,89,1009,0.5,332,0,0,15,1.62544,3,85.2959,29.1264
2,2023-05-19 09:00:00+09:00,53,16.43,87,1009,0.95,254,0,0,15,1.62544,5,93.8025,41.442
2,2023-05-19 10:00:00+09:00,0,16.98,84,1009,1.72,253,0,0,15.5556,1.62544,7,104.526,53.6044
2,2023-05-19 11:00:00+09:00,1,17.43,83,1009,2.34,261,0,0,15.5556,1.62544,10,121.188,64.9894
2,2023-05-19 12:00:00+09:00,3,17.6,82,1010,3.39,267,0,0,16.1111,1.62544,5,154.028,73.5041
2,2023-05-19 13:00:00+09:00,4,17.56,82,1010,3.78,264,0,0,16.1111,1.62544,10,205.434,73.5761
2,2023-05-19 14:00:00+09:00,5,17.76,81,1010,3.84,258,0,0,16.1111,1.62544,7,238.594,65.1329
2,2023-05-19 15:00:00+09:00,5,17.73,81,1010,3.76,261,0,0,16.1111,1.62544,5,255.386,53.7707
2,2023-05-19 16:00:00+09:00,12,17.52,82,1010,3.64,266,0,0,16.1111,1.62544,3,266.16,41.6196
2,2023-05-19 17:00:00+09:00,19,17.48,82,1010,2.96,254,0,0,15.5556,1.62544,2,274.69,29.3129
2,2023-05-19 18:00:00+09:00,19,17.41,83,1010,3.19,234,0,0,15.5556,1.62544,1,282.491,17.1428
2,2023-05-19 19:00:00+09:00,15,16.98,85,1010,3.55,233,0,0,15.5556,1.62544,0,290.388,5.33593
2,2023-05-19 20:00:00+09:00,12,16.41,87,1011,3.69,216,0,0,15.5556,1.62544,0,299.003,-5.85128
2,2023-05-19 21:00:00+09:00,11,16.16,88,1011,3.29,209,0,0,15.5556,1.62544,0,308.932,-16.0683
2,2023-05-19 22:00:00+09:00,44,16.25,88,1012,2.89,210,0,0,15.5556,1.62544,0,320.771,-24.8092
2,2023-05-19 23:00:00+09:00,58,16.17,89,1012,2.3,206,0,0,15.5556,1.62544,0,334.949,-31.3764
2,2023-05-20 00:00:00+09:00,68,16.12,90,1012,1.46,241,0,0,15.5556,1.62544,0,351.272,-34.9653
2,2023-05-20 01:00:00+09:00,8,15.86,89,1012,2.26,233,0,0,15.5556,1.62544,0,8.50934,-34.98
2,2023-05-20 02:00:00+09:00,11,15.71,89,1012,2.2,217,0,0,15.5556,1.62544,0,24.8439,-31.4178
2,2023-05-20 03:00:00+09:00,11,15.7,90,1011,2.85,194,0,0,15.5556,1.62544,0,39.0363,-24.8711
2,2023-05-20 04:00:00+09:00,0,15.73,90,1011,2.63,179,0,0,15,1.62544,0,50.8865,-16.1445
2,2023-05-20 05:00:00+09:00,0,15.66,91,1011,2.33,185,0,0,14.4444,1.62544,0,60.8183,-5.93675
2,2023-05-20 06:00:00+09:00,3,15.72,92,1011,1.7,172,0,0,15,1.62544,1,69.4275,5.24508
2,2023-05-20 07:00:00+09:00,3,16.16,90,1012,2.28,187,0,0,15.5556,1.62544,2,77.3077,17.05
2,2023-05-20 08:00:00+09:00,2,16.54,90,1012,2.59,207,0,0,15.5556,1.62544,3,85.0757,29.2221
2,2023-05-20 09:00:00+09:00,4,16.88,89,1013,2.11,230,0,0,16.1111,1.62544,5,93.5457,41.5369
2,2023-05-20 10:00:00+09:00,40,17.15,88,1013,1.24,219,0,0,16.1111,1.62544,7,104.21,53.7086
2,2023-05-20 11:00:00+09:00,34,17.49,86,1013,2.4,230,0,0,15.5556,1.62544,10,120.79,65.1222
2,2023-05-20 12:00:00+09:00,26,17.58,85,1012,3.44,240,0,0,15.5556,1.62544,11,153.698,73.6965
2,2023-05-20 13:00:00+09:00,26,17.48,85,1012,3.6,234,0,0,15.5556,1.62544,10,205.68,73.7782
2,2023-05-20 14:00:00+09:00,26,17.36,86,1012,4.08,242,0,0,15.5556,1.62544,7,238.954,65.2837
2,2023-05-20 15:00:00+09:00,25,17.32,86,1012,4.26,244,0,0,15.5556,1.62544,5,255.68,53.8947
2,2023-05-20 16:00:00+09:00,21,17.29,86,1011,4.37,240,0,0,15.5556,1.62544,3,266.4,41.7346
2,2023-05-20 17:00:00+09:00,21,17.11,87,1012,4.52,247,0,0,15,1.62544,2,274.895,29.4283
2,2023-05-20 18:00:00+09:00,19,17.06,86,1012,4.21,248,0,0,14.4444,1.62544,1,282.673,17.2644
2,2023-05-20 19:00:00+09:00,15,16.68,87,1011,3.25,232,0,0,14.4444,1.62544,0,290.555,5.46802
2,2023-05-20 20:00:00+09:00,12,16.22,89,1012,2.69,218,0,0,14.4444,1.62544,0,299.158,-5.7049
2,2023-05-20 21:00:00+09:00,10,15.88,90,1012,1.9,263,0,0,14.4444,1.62544,0,309.072,-15.9044
2,2023-05-20 22:00:00+09:00,4,15.68,91,1013,1.65,288,0,0,14.4444,1.62544,0,320.888,-24.626
2,2023-05-20 23:00:00+09:00,5,15.38,92,1013,0.96,287,0,0,14.4444,1.62544,0,335.026,-31.1756
2,2023-05-21 00:00:00+09:00,7,15.21,93,1012,0.85,261,0,0,13.8889,1.62544,0,351.29,-34.7547
2,2023-05-21 01:00:00+09:00,5,14.98,95,1012,0.75,323,0,0,14.4444,1.62544,0,8.46036,-34.773
2,2023-05-21 02:00:00+09:00,6,14.94,95,1011,0.83,257,0,0,13.8889,1.62544,0,24.7393,-31.2271
2,2023-05-21 03:00:00+09:00,6,14.96,95,1011,1.74,308,0,0,13.3333,1.62544,0,38.897,-24.703
2,2023-05-21 04:00:00+09:00,22,14.96,95,1011,1.65,283,0,0,13.3333,1.62544,0,50.7284,-15.9993
2,2023-05-21 05:00:00+09:00,54,14.94,94,1011,2.1,317,0,0,13.3333,1.62544,0,60.649,-5.8115
2,2023-05-21 06:00:00+09:00,60,14.97,94,1012,2.57,323,0,0,13.3333,1.62544,1,69.2478,5.35438
2,2023-05-21 07:00:00+09:00,56,15.31,93,1012,2.1,309,0,0,13.3333,1.62544,2,77.1138,17.1477
2,2023-05-21 08:00:00+09:00,63,15.72,90,1012,2.71,305,0,0,13.3333,1.62544,3,84.8596,29.3127
2,2023-05-21 09:00:00+09:00,69,16.1,89,1012,2.89,295,0,0,13.8889,1.62544,5,93.2934,41.6267
2,2023-05-21 10:00:00+09:00,56,16.42,88,1012,2.96,293,0,0,13.8889,1.62544,7,103.899,53.8071
2,2023-05-21 11:00:00+09:00,78,16.8,86,1012,3.08,295,0,0,13.8889,1.62544,10,120.395,65.2487
2,2023-05-21 12:00:00+09:00,85,17.24,85,1012,3.42,284,0,0,13.8889,1.62544,11,153.361,73.8824
2,2023-05-21 13:00:00+09:00,89,17.41,85,1011,4.1,285,0,0,13.8889,1.62544,10,205.917,73.9756
2,2023-05-21 14:00:00+09:00,81,17.54,85,1011,4.34,283,0,0,14.4444,1.62544,7,239.304,65.4315
2,2023-05-21 15:00:00+09:00,83,17.46,85,1011,5.01,283,0,0,14.4444,1.62544,5,255.965,54.0167
2,2023-05-21 16:00:00+09:00,94,17.33,86,1011,5.1,295,0,0,14.4444,1.62544,2,266.633,41.8482
2,2023-05-21 17:00:00+09:00,97,17.12,87,1011,4.71,307,0,0,14.4444,1.62544,1,275.093,29.5424
2,2023-05-21 18:00:00+09:00,84,16.9,88,1010,4.78,323,0,0,14.4444,1.62544,0,282.85,17.3846
